POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA6105,0,0,0,83,0,0,0,0,0,0,0,0,0,0,120,123,3,0,0,0,0,0,0,0,0,4,11,16,377,82,13,245,28,159,13,84,19,359,147,1527
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,7,6,0,258,5,5,0,0,4,0,0,6,4,7,255,286,0,0,0,0,0,0,0,0,0,22,31,65,909,285,41,707,74,466,34,260,44,990,318,4135
POA6108,0,4,0,92,4,0,0,0,0,0,0,0,0,3,124,137,0,0,0,3,0,0,0,0,0,15,16,30,404,86,18,306,35,259,24,193,26,883,158,2377
POA6109,0,0,0,25,0,0,0,0,0,0,0,0,0,3,67,75,0,0,0,0,0,0,0,0,0,7,13,21,165,37,4,127,19,126,6,70,13,334,90,1000
POA6110,3,3,0,158,0,4,0,3,0,0,0,3,4,7,208,234,0,0,6,3,0,0,0,0,0,16,24,48,696,152,29,526,53,433,32,218,36,1099,254,3520
POA6111,3,6,0,162,0,0,0,0,3,4,0,0,0,12,139,164,0,0,0,0,0,0,0,3,0,12,10,24,451,130,17,354,42,278,27,206,32,911,159,2596
POA6112,3,12,0,404,8,4,0,3,0,7,3,5,0,20,376,420,6,0,5,3,0,0,0,3,0,36,39,89,1471,192,60,879,127,626,49,348,51,1485,434,5721
POA6121,0,3,0,44,0,0,0,0,0,0,0,0,0,5,22,30,0,0,0,0,0,0,0,0,0,0,0,0,48,22,3,55,8,40,9,34,8,101,28,348
POA6122,0,3,0,146,0,0,0,0,0,0,0,0,0,4,137,146,7,0,0,0,0,0,0,0,0,11,8,25,509,50,18,311,34,167,17,110,22,394,155,1785
POA6123,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,56,10,0,35,8,25,5,12,0,64,21,240
POA6124,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,3,0,3,34,3,3,23,3,21,4,12,0,37,13,154
POA6125,0,0,0,52,3,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,0,0,0,0,0,3,0,12,80,19,4,72,12,39,0,19,7,136,35,434
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,7,4,0,0,0,0,13,4,40
POA6147,0,0,0,66,0,0,0,0,0,5,0,0,0,0,74,81,0,0,0,0,0,0,0,0,0,4,3,11,242,66,10,178,23,147,5,146,15,495,82,1401
POA6148,7,18,0,193,0,0,3,0,0,0,0,0,0,7,68,81,0,0,0,0,0,0,0,0,0,3,4,15,265,86,7,213,23,153,16,168,21,797,75,1818
POA6149,0,15,0,218,0,0,0,0,0,0,0,0,0,4,84,96,0,0,0,4,0,0,0,0,0,13,7,25,283,90,5,240,27,173,19,213,29,932,100,2105
POA6150,0,15,0,176,0,0,0,0,0,0,0,0,0,5,45,55,3,0,0,0,0,0,0,0,0,13,7,23,167,54,5,145,12,107,4,140,18,730,56,1435
POA6151,0,45,0,499,0,0,0,0,0,0,0,0,0,3,116,125,0,0,0,0,0,0,0,0,0,5,8,16,476,117,11,316,32,239,13,207,18,558,131,2109
POA6152,3,38,0,572,0,0,0,0,3,0,0,0,0,7,148,159,0,0,0,0,0,0,0,0,0,4,12,19,713,144,14,452,37,293,25,217,19,849,171,2923
POA6153,6,52,0,599,0,0,0,3,0,0,0,0,0,3,94,112,0,0,0,0,0,0,0,0,0,8,7,28,442,109,21,298,37,251,12,225,28,935,109,2462
POA6154,0,7,0,155,0,0,0,0,0,6,0,0,0,6,53,57,0,0,0,0,0,0,0,0,0,3,9,10,184,43,9,118,3,73,11,75,9,421,59,1000
POA6155,5,13,0,334,0,0,3,0,0,7,0,3,0,15,201,231,4,0,0,3,0,0,0,3,0,21,14,47,706,198,28,508,51,456,23,391,56,1596,228,4241
POA6156,4,26,0,303,0,0,0,0,0,0,0,0,0,6,83,92,0,0,0,0,0,0,0,0,0,12,7,22,366,89,8,238,29,123,15,137,16,589,88,1699
POA6157,4,19,0,231,0,0,0,5,0,0,0,3,0,0,92,107,0,0,0,0,0,0,0,0,0,6,6,14,335,75,10,249,21,109,14,113,13,490,106,1535
POA6158,0,13,0,182,0,0,0,0,0,0,4,3,0,0,42,52,0,0,0,0,0,0,0,0,0,0,0,4,144,39,0,123,8,74,10,87,5,263,44,812
POA6159,0,10,0,181,0,0,0,0,0,0,0,0,0,0,34,41,0,0,0,0,0,0,0,0,0,0,0,5,105,32,0,101,14,49,12,66,3,161,39,574
POA6160,0,12,0,251,0,0,0,0,0,0,0,0,0,0,86,88,0,0,0,0,0,0,0,0,0,0,0,8,275,63,13,203,23,98,17,81,14,240,87,1119
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0,0,0,0,5,0,16
POA6162,3,13,0,244,4,0,0,0,5,0,0,0,0,0,75,87,0,0,0,4,0,0,0,0,0,9,6,13,271,80,9,199,27,125,13,106,13,383,84,1319
POA6163,4,20,0,627,0,0,0,3,0,5,0,4,3,16,368,412,6,0,0,4,0,0,0,0,0,30,33,74,1315,279,27,904,104,565,52,446,67,2008,426,6193
POA6164,0,9,0,583,5,0,0,0,6,4,0,0,0,8,410,441,3,0,0,0,0,0,0,0,0,8,17,35,1795,222,34,1002,136,620,53,328,44,1230,447,5919
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,13
POA6166,0,5,0,146,0,0,0,0,0,0,0,0,0,3,62,65,0,0,0,0,0,0,0,0,0,5,10,20,237,48,12,176,24,124,11,93,12,446,73,1245
POA6167,0,0,0,116,0,0,0,0,0,6,0,0,0,4,186,197,0,0,0,0,0,0,0,0,0,13,12,26,481,108,17,323,46,247,23,148,31,660,206,2292
POA6168,7,9,0,146,3,0,0,0,0,4,0,0,0,9,200,211,4,0,0,0,0,0,0,0,0,29,16,50,383,85,20,345,57,315,26,202,36,1235,236,2932
POA6169,3,10,0,260,3,0,0,0,4,6,0,4,3,15,281,317,0,0,0,5,0,3,0,0,4,19,26,55,569,121,29,472,61,447,58,301,58,1448,312,3873
POA6170,5,4,0,91,0,0,0,0,3,4,0,0,0,0,117,127,0,0,0,0,0,0,0,0,0,3,8,16,391,65,3,227,32,159,15,67,12,217,133,1335
POA6171,6,4,0,265,3,0,0,0,0,4,0,4,0,9,320,350,4,0,3,0,0,0,0,0,0,15,17,39,789,91,32,466,67,327,40,148,51,803,355,3160
POA6172,0,0,0,75,0,0,0,0,0,5,0,0,0,5,130,133,0,0,0,0,0,0,0,0,0,4,6,15,216,37,16,185,23,147,13,75,26,385,140,1260
POA6173,0,0,0,126,3,0,0,0,0,0,0,0,0,0,102,109,3,0,0,0,0,4,0,0,0,0,0,8,237,30,12,150,19,114,11,40,9,210,103,940
POA6174,0,0,0,37,0,0,0,0,0,4,0,0,0,0,43,47,0,0,0,0,0,0,0,0,0,0,5,3,111,27,0,67,18,46,4,20,8,99,44,431
POA6175,0,0,0,44,0,0,0,0,0,0,0,0,0,0,46,42,0,0,0,0,0,0,0,0,0,3,0,3,75,9,4,61,16,36,3,21,5,107,43,383
POA6176,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,3,37,8,0,41,0,18,6,5,3,44,22,190
POA6180,5,0,0,46,0,0,0,4,0,0,0,0,0,0,57,62,0,0,3,0,0,0,0,0,0,5,7,14,106,24,5,79,17,66,3,31,12,246,66,659
POA6181,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,7,4,10,0,5,4,14,10,56
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,4,0,3,33,0,0,19,6,19,0,10,0,42,16,150
POA6208,0,9,6,91,5,0,0,0,4,3,0,0,0,6,137,154,0,0,0,3,0,0,0,0,0,17,15,35,181,58,12,165,22,146,13,106,19,810,163,1699
POA6209,0,4,0,13,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,4,6,8,16,10,0,19,5,14,4,22,3,126,30,246
POA6210,11,75,0,631,3,0,7,8,4,13,0,12,6,48,697,784,3,3,0,3,0,0,0,0,0,92,73,177,1046,304,59,984,120,798,71,635,148,4789,815,9771
POA6211,0,0,0,83,0,0,0,0,0,0,0,0,0,3,90,94,0,0,3,0,0,0,0,0,0,5,5,18,103,38,8,122,12,90,16,85,22,614,100,1205
POA6213,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,7,0,12,0,10,6,30,0,88
POA6214,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,10,0,8,0,24,12,83
POA6215,0,0,0,38,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,4,6,15,48,22,7,64,10,53,11,38,14,230,42,545
POA6218,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,3,0,8,8,28,8,74
POA6219,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,11,0,3,0,31,3,82
POA6220,0,0,0,34,0,0,0,0,0,0,0,0,0,5,24,30,0,0,0,0,0,0,0,0,0,3,9,11,86,28,0,80,6,48,0,26,7,214,34,533
POA6221,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,5,3,0,0,0,8,4,30
POA6223,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,5,0,16
POA6224,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,7,14,6,6,18,3,15,4,15,3,55,12,144
POA6225,0,0,0,50,0,0,0,0,0,0,0,0,0,6,67,73,3,0,0,0,0,0,0,0,0,8,10,25,112,41,8,126,21,113,11,90,23,457,82,1095
POA6226,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,5,31,4,0,17,0,5,0,16,4,31,12,118
POA6227,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,5,19,6,0,5,0,9,0,4,0,21,15,87
POA6228,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,17
POA6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,16,4,29
POA6230,7,22,0,393,0,5,0,0,0,5,0,0,0,22,298,333,0,0,0,3,0,0,0,4,0,14,18,46,860,203,32,735,87,463,37,371,55,1630,349,4816
POA6232,0,5,0,75,0,0,0,4,0,0,0,0,0,5,86,95,0,0,0,0,0,0,0,0,0,8,9,11,234,37,7,196,23,118,22,65,17,461,103,1265
POA6233,5,0,4,146,0,0,0,0,0,6,0,0,0,3,167,179,3,0,0,0,0,0,0,0,0,8,9,34,402,70,22,325,36,218,30,155,36,848,189,2342
POA6236,3,0,0,38,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,69,21,9,48,5,33,3,27,9,86,19,325
POA6237,0,0,0,32,0,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,0,0,0,0,0,3,4,18,61,10,10,58,5,37,4,31,13,116,33,376
POA6239,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,48,0,0,0,0,0,0,0,0,0,3,8,14,103,31,6,78,13,70,0,44,10,240,53,649
POA6240,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,3,0,4,0,14,3,40
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11
POA6244,0,0,0,6,0,0,0,0,0,0,0,0,0,4,18,19,0,0,0,0,0,0,0,0,0,0,0,7,46,11,4,41,4,13,0,17,9,68,19,230
POA6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,8,0,4,0,48
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,10,3,27
POA6253,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,18,0,5,3,8,4,47,8,124
POA6254,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,9,0,5,0,27,9,71
POA6255,0,0,0,27,0,0,0,0,0,0,0,0,0,4,44,43,0,0,0,0,0,0,0,0,0,0,7,12,80,38,3,90,13,54,5,54,11,287,52,686
POA6256,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,7,12,5,5,0,6,0,13,8,57
POA6258,0,0,0,33,0,0,0,3,0,0,0,0,0,0,45,55,0,0,0,4,0,0,0,0,0,4,9,19,160,53,13,140,20,65,15,44,11,222,69,809
POA6260,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,4,27,12,5,26,0,6,3,9,0,51,23,162
POA6262,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,4,17,18,0,21,0,9,0,6,0,35,7,108
POA6271,0,0,0,24,0,0,0,0,0,0,0,0,0,0,42,43,6,0,0,0,0,0,0,0,0,4,0,4,67,17,11,66,11,34,7,34,3,149,44,436
POA6275,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,4,4,19,22,0,31,0,17,6,26,4,97,29,244
POA6280,0,31,0,237,0,6,0,0,0,4,0,6,0,12,266,294,4,0,0,0,0,4,0,4,0,27,27,64,520,211,29,543,59,230,38,301,43,1621,322,3921
POA6281,3,18,0,101,0,0,0,0,0,0,0,0,0,4,78,88,0,0,0,0,0,0,0,0,0,7,3,11,126,85,19,141,17,50,18,84,9,402,88,1035
POA6282,0,10,0,35,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,33,22,0,27,0,21,3,23,4,62,19,214
POA6284,0,0,0,19,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,47,34,0,49,3,17,4,25,0,61,23,284
POA6285,6,6,0,68,0,0,0,0,0,0,0,0,0,0,94,101,4,0,0,0,0,0,0,0,0,0,6,11,180,92,17,189,17,66,18,82,27,264,106,1043
POA6286,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,24,4,12,0,5,4,22,12,112
POA6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,25,3,11,0,9,0,20,4,87
POA6290,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,3,4,7,22,33,6,38,3,14,0,22,6,176,19,336
POA6302,3,4,0,34,0,0,0,0,0,0,0,0,0,0,38,46,3,0,3,0,0,0,0,0,0,8,3,14,68,27,7,53,9,37,9,52,9,215,45,529
POA6304,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,3,4,6,29,14,3,26,10,24,0,29,3,94,23,250
POA6306,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,25,8,0,18,0,8,0,14,4,38,9,126
POA6308,0,4,0,16,0,0,0,0,0,0,0,0,0,4,16,20,0,0,0,0,0,0,0,0,0,3,0,4,37,10,5,28,3,27,0,26,0,77,14,226
POA6309,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,6,0,9,0,12,5,42
POA6311,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,14,0,6,0,7,0,23,9,99
POA6312,0,8,0,34,0,0,0,0,0,0,0,0,0,0,37,41,0,0,0,0,0,0,0,0,0,5,7,16,86,22,3,91,8,47,5,27,6,150,45,493
POA6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,14,0,32
POA6315,0,0,0,21,0,0,0,0,0,0,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,6,0,4,37,10,0,57,4,12,6,22,3,87,13,249
POA6316,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,4,0,4,0,8,5,43
POA6317,0,3,0,26,0,0,0,3,0,0,0,0,0,3,18,25,0,0,0,0,0,0,0,0,0,6,7,10,106,22,3,72,15,27,8,32,5,148,28,465
POA6318,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,4,0,6,0,8,0,60
POA6320,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,16,0,10,0,3,5,10,6,67
POA6321,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,13,0,6,5,4,0,12,3,63
POA6322,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,17,3,37
POA6323,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,12,4,12,0,10,3,74,18,165
POA6324,0,0,0,35,0,0,0,0,0,0,0,0,0,0,39,48,0,0,0,0,0,0,0,0,0,0,4,11,80,24,9,71,15,37,8,33,7,162,40,490
POA6326,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,4,0,3,19,5,3,20,0,4,0,0,3,17,8,84
POA6327,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,4,0,27
POA6328,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,15,0,6,0,3,0,11,9,59
POA6330,3,18,0,244,0,0,0,4,0,4,0,4,0,16,245,285,0,0,0,0,0,0,0,0,0,43,24,71,697,304,48,668,79,359,61,396,68,1724,300,4700
POA6333,0,10,0,40,0,0,0,0,0,0,0,0,0,0,86,88,0,0,0,0,0,0,0,0,0,6,7,17,82,62,13,81,8,40,9,87,8,346,99,837
POA6335,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,17,0,10,0,7,0,19,5,85
POA6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,3,0,4,3,38
POA6337,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,3,10,0,4,0,5,0,53
POA6338,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,12,3,4,0,9,0,34,9,108
POA6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,0,0,5,0,26
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,0,0,0,21
POA6346,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,27,5,5,12,3,6,4,3,0,21,11,86
POA6348,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,4,0,11,17,9,0,17,6,22,5,13,0,57,13,159
POA6350,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,3,0,15,3,45
POA6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
POA6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,3,0,15
POA6353,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,31,4,4,18,0,4,4,3,0,12,7,88
POA6355,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,7,0,11,0,4,0,3,4,59
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8
POA6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,15
POA6359,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,5,4,6,0,0,6,3,3,45
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,10
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,13
POA6365,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,22,9,0,13,0,6,0,5,0,13,4,67
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,14,0,3,0,5,0,11,7,57
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,10
POA6369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,9,0,10,0,12,0,22,4,86
POA6370,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,17,5,3,10,0,4,0,4,5,11,4,53
POA6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,4,0,19
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,16
POA6375,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,24,0,9,3,3,4,37,10,128
POA6383,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,3,21,5,0,19,0,15,0,3,5,46,6,117
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
POA6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
POA6390,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,3,3,25,6,5,26,9,16,4,9,4,61,20,190
POA6391,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,48,9,3,21,8,8,5,0,6,20,13,139
POA6392,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,4,6,14,7,0,13,0,11,0,0,0,14,9,64
POA6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,5,0,14
POA6394,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,18,0,6,0,5,0,15,4,73
POA6395,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,41,9,6,31,4,15,0,10,4,36,8,167
POA6396,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,4,0,41
POA6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,13
POA6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,4,6,10,0,11,0,7,0,14,3,44,10,109
