POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4500,74,127,108,90,97,34,17,549,15,32,19,13,19,8,0,107,7,5,0,0,3,0,0,24,167,361,252,203,271,88,38,1384,8,16,11,3,7,0,0,44,19,14,14,9,11,0,0,61,23,26,15,13,21,0,0,101,192,389,273,215,289,85,38,1489,185,174,129,73,79,13,4,658,0,0,6,0,5,0,0,14,381,567,409,293,370,104,42,2157
POA4501,15,29,13,18,9,3,0,87,4,0,0,4,0,0,0,9,0,0,0,0,0,0,0,8,31,65,32,34,39,8,0,220,0,0,0,0,0,0,0,3,6,6,3,0,0,0,0,16,6,6,7,4,5,0,0,20,37,72,42,37,39,8,0,242,44,42,19,17,19,0,7,136,4,4,4,4,0,0,0,13,86,120,59,55,58,8,8,391
POA4502,15,25,28,13,16,0,0,100,0,5,3,7,6,4,4,20,0,0,0,0,0,0,0,0,34,58,57,40,40,13,4,243,0,5,0,0,0,0,0,5,3,9,0,0,0,0,0,20,6,8,0,0,4,0,0,25,34,66,63,41,45,13,4,267,47,48,23,25,19,5,0,164,0,0,0,0,0,0,0,0,82,114,83,68,60,15,9,429
POA4503,135,266,152,103,120,28,17,826,59,66,36,20,25,12,3,216,13,10,7,9,12,0,0,45,316,586,370,274,338,86,45,2017,14,32,16,6,10,0,0,74,30,31,18,7,3,0,0,90,41,65,30,13,15,4,0,166,354,652,402,286,353,88,45,2187,330,305,178,111,105,27,17,1067,3,8,0,5,0,0,0,18,690,968,584,395,461,112,62,3269
POA4504,50,79,59,43,59,14,0,305,8,17,10,4,17,0,0,58,4,3,3,0,6,0,0,15,89,180,144,115,171,43,18,755,0,4,7,8,3,0,0,22,3,9,0,6,10,0,0,30,3,18,9,16,19,0,0,58,89,195,151,129,186,45,18,816,73,84,59,34,29,7,0,288,0,3,0,0,0,0,0,10,164,287,210,164,214,51,16,1114
POA4505,55,114,75,42,58,8,7,359,24,15,20,9,3,0,3,74,6,4,0,0,0,3,0,18,136,222,167,102,135,30,11,804,4,4,4,0,5,0,0,16,7,18,6,6,7,0,0,46,14,22,8,3,6,0,0,58,151,245,180,111,142,29,11,864,144,127,57,42,36,8,0,416,0,0,0,0,0,0,0,7,292,371,236,155,182,37,17,1285
POA4506,66,161,97,62,65,6,3,462,35,27,13,9,16,0,0,100,4,14,4,0,5,0,0,27,162,298,193,143,170,41,18,1016,19,25,25,8,10,0,0,83,27,28,8,5,13,0,0,78,48,55,32,11,16,5,0,163,205,352,224,151,187,40,18,1180,244,231,109,75,61,9,9,731,0,9,0,0,0,0,0,11,450,587,331,230,252,46,19,1917
POA4507,10,43,38,30,36,4,0,164,6,22,14,4,7,0,0,48,0,3,0,0,0,0,0,6,31,92,90,55,91,17,6,383,6,3,6,3,4,0,0,20,7,6,3,3,5,0,0,27,13,11,14,6,4,0,0,48,44,95,102,70,103,14,9,431,41,74,41,37,37,0,3,240,0,0,0,3,0,0,0,6,88,177,140,107,141,21,9,679
POA4508,58,95,73,56,58,14,0,349,13,21,14,4,9,0,0,60,0,6,0,0,0,0,0,11,108,162,150,116,134,31,3,696,13,17,11,10,7,0,0,56,16,23,10,8,5,0,0,64,32,39,21,14,12,4,0,119,141,203,164,130,147,32,3,812,196,224,112,84,76,12,0,696,6,3,0,0,0,0,0,11,333,430,278,217,217,38,4,1520
POA4509,61,146,97,74,89,22,8,494,18,34,27,11,24,9,0,124,8,10,8,0,4,3,0,34,180,378,306,210,309,104,34,1520,4,14,9,10,4,0,0,44,10,21,11,0,3,0,0,46,19,31,18,10,11,0,0,85,196,413,319,220,321,104,34,1605,134,171,83,72,58,15,8,541,4,7,4,4,0,0,0,25,333,588,409,293,378,127,40,2169
POA4510,140,276,171,115,119,19,15,856,47,48,38,21,16,10,3,180,9,20,14,5,5,0,0,59,292,541,386,269,315,75,37,1906,23,38,30,24,20,0,4,141,38,59,25,17,13,7,0,149,53,96,58,39,33,3,4,287,347,634,439,304,347,78,44,2192,551,527,278,208,174,26,12,1778,14,13,7,8,5,4,0,51,911,1178,732,524,523,108,52,4016
POA4511,27,36,32,28,27,6,5,156,6,10,4,0,4,0,0,30,0,3,0,0,6,0,0,7,46,75,59,42,57,16,7,301,0,0,0,0,0,0,0,7,6,0,0,0,4,0,0,8,9,0,3,0,3,0,0,16,51,76,65,41,62,18,7,314,39,46,29,20,21,3,0,162,3,0,0,0,0,0,0,10,91,126,97,61,88,21,7,489
POA4512,7,10,3,0,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,21,8,11,8,3,0,63,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,22,21,8,11,8,3,0,71,12,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,29,23,11,11,7,3,0,84
POA4514,6,28,16,6,8,0,0,75,9,8,6,0,3,0,0,25,0,4,0,0,0,0,0,8,23,49,30,24,29,0,4,158,0,3,0,0,0,0,0,10,0,0,8,0,0,0,0,8,0,0,4,0,0,0,0,13,20,47,40,28,26,0,4,174,38,33,19,10,8,0,0,112,0,0,0,0,0,0,0,0,57,86,55,39,42,3,4,287
POA4515,6,15,12,11,7,0,0,49,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,20,17,15,27,3,0,87,0,0,7,4,4,0,0,13,3,0,0,0,0,0,0,6,3,4,3,4,3,0,0,16,13,28,20,18,23,3,0,107,15,14,10,5,4,0,0,51,0,0,0,0,0,0,0,0,27,34,26,20,29,4,0,154
POA4516,9,16,9,6,10,3,0,48,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,23,19,13,13,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,19,13,13,3,0,87,19,9,8,5,4,0,0,49,0,0,0,5,0,0,0,5,30,31,25,20,18,3,0,136
POA4517,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,13,5,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,10,6,4,5,5,0,0,24
POA4518,14,28,19,13,12,0,0,89,6,4,0,7,4,0,0,16,0,3,0,0,0,0,0,3,19,47,32,28,24,4,0,158,0,0,0,0,0,0,0,3,0,9,0,3,4,3,0,23,0,9,0,4,0,3,0,19,26,50,35,40,27,3,0,180,19,10,13,6,4,3,0,48,0,0,0,0,0,0,0,0,42,59,52,42,32,6,0,232
POA4519,22,37,29,20,28,0,0,142,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,31,65,45,32,60,9,0,255,0,5,3,0,0,5,0,9,4,11,0,6,0,0,0,21,4,13,6,3,3,5,0,30,40,78,55,35,64,14,0,287,35,51,29,16,19,3,0,144,0,3,4,0,0,0,0,6,70,132,81,58,78,14,3,441
POA4520,21,42,24,8,16,10,3,117,0,3,5,5,0,4,0,19,0,0,0,0,0,0,0,4,31,61,48,30,38,22,12,236,0,3,0,0,0,0,0,5,3,3,5,0,4,0,0,7,3,8,4,0,4,0,0,10,28,69,52,30,37,24,12,251,8,27,14,15,15,3,0,85,0,0,0,0,0,0,0,0,39,94,68,42,53,29,13,335
POA4521,4,13,7,3,4,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,27,13,13,6,0,0,73,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,14,33,14,13,10,0,0,78,10,15,6,5,6,0,0,34,0,0,0,0,0,0,0,0,21,46,24,16,8,0,0,115
POA4550,12,24,15,18,8,4,0,88,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,37,19,23,14,3,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,37,24,23,18,3,4,134,13,14,18,4,4,6,0,64,0,0,0,0,0,0,0,0,38,53,35,30,25,11,4,198
POA4551,137,279,198,149,160,30,13,972,36,58,36,19,37,10,3,196,11,9,8,6,3,0,0,36,248,521,403,317,419,97,38,2044,8,20,18,9,7,0,0,69,19,24,10,8,7,4,0,80,30,49,28,20,18,4,0,145,276,571,433,339,432,103,38,2191,180,220,135,88,102,23,12,751,3,0,6,0,0,0,0,13,455,792,572,430,537,126,48,2953
POA4552,13,36,21,16,18,11,0,112,6,3,0,3,9,0,0,20,0,3,0,0,0,0,0,4,23,58,51,36,46,15,0,226,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,15,24,60,58,40,46,15,0,241,23,19,18,15,7,3,0,88,0,0,0,0,0,0,0,0,46,77,76,51,54,16,5,328
POA4553,30,37,24,18,24,10,0,144,9,11,6,4,0,0,0,30,3,0,3,0,4,0,0,15,48,73,60,35,67,20,8,305,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,8,3,7,0,0,4,0,0,11,51,82,60,36,66,20,3,319,19,18,12,7,12,9,0,79,0,0,0,0,0,0,0,3,70,102,74,48,77,21,9,396
POA4554,4,6,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,12,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,10,4,12,7,0,0,36,7,7,0,4,0,0,0,27,0,0,0,0,0,0,0,0,14,20,9,10,7,0,0,64
POA4555,7,24,18,11,23,0,0,82,4,3,3,10,6,0,0,23,0,3,7,0,0,0,0,7,17,47,40,31,64,12,6,217,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,10,22,50,45,31,64,12,6,223,16,40,14,18,9,0,3,97,0,0,0,0,0,0,0,0,41,89,59,43,74,12,8,322
POA4556,67,163,132,83,104,23,11,586,16,33,24,19,18,0,4,108,7,7,12,4,5,0,0,30,143,299,263,195,292,69,45,1310,0,9,3,3,3,0,0,24,10,18,3,6,6,0,0,47,10,27,6,17,11,0,0,73,158,329,276,214,305,69,43,1381,84,119,92,67,62,11,6,434,8,7,7,4,4,0,0,27,245,455,372,283,366,76,48,1847
POA4557,57,101,80,42,56,13,4,356,11,15,9,12,9,9,0,62,3,8,7,4,0,0,0,14,98,196,173,123,157,46,16,808,0,4,3,0,0,0,0,11,7,11,5,4,5,0,0,26,11,9,10,6,5,0,0,38,101,208,185,131,163,49,16,848,50,51,29,24,37,8,4,201,3,0,0,0,0,0,0,7,151,256,215,155,196,56,21,1052
POA4558,24,77,64,35,51,5,16,267,9,12,7,13,6,4,0,52,0,0,0,3,6,0,0,9,60,152,114,85,112,16,22,558,3,0,6,0,0,0,0,7,5,5,0,0,0,0,0,16,10,9,4,0,3,0,0,23,69,159,118,85,113,20,22,579,53,63,33,25,26,9,4,210,3,11,0,3,0,0,0,19,121,230,152,120,137,29,20,807
POA4559,10,8,7,10,7,4,4,51,0,5,0,0,3,0,0,15,0,0,0,0,0,0,0,0,17,28,21,23,38,6,6,143,0,0,4,4,0,0,0,6,0,3,0,0,0,0,0,9,0,3,3,6,0,0,0,17,19,31,25,25,35,11,6,152,10,17,17,9,12,4,0,68,0,0,0,0,0,0,0,0,36,49,44,37,49,13,6,225
POA4560,56,134,122,51,90,17,9,474,18,17,23,12,21,3,0,97,5,8,3,3,4,0,0,26,113,266,242,136,201,42,21,1021,0,6,7,4,5,5,0,32,15,13,13,12,7,0,0,62,17,23,20,13,16,5,0,96,134,289,258,153,217,45,21,1116,108,150,86,78,54,12,3,497,0,6,0,0,0,0,0,13,246,442,344,231,272,57,26,1620
POA4561,11,34,19,12,8,0,0,93,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,5,16,50,39,24,18,7,0,152,3,8,3,0,0,0,0,16,0,0,0,0,0,0,0,6,3,8,3,0,0,0,0,19,20,56,40,29,17,13,0,170,16,29,21,12,13,0,0,92,0,0,0,0,0,0,0,5,41,87,60,40,28,15,3,271
POA4562,3,19,15,12,29,3,3,88,0,4,0,9,6,0,0,20,0,0,0,0,0,0,0,0,6,48,38,29,51,6,4,183,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,6,6,48,33,28,62,8,4,190,14,9,7,11,9,0,3,45,0,0,3,0,0,0,0,4,23,59,45,35,65,8,5,245
POA4563,8,26,24,23,31,0,0,111,0,4,3,5,5,0,0,20,0,0,0,0,0,0,0,0,12,49,42,38,50,9,3,197,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,5,0,0,0,0,10,17,49,47,39,54,9,3,206,18,21,16,6,14,6,0,78,0,0,3,3,6,0,0,15,37,74,68,50,65,8,3,303
POA4564,16,26,25,17,24,6,3,114,6,7,8,6,4,3,0,27,0,3,0,0,0,0,0,0,35,63,59,32,80,18,8,295,0,3,0,0,3,0,0,4,0,0,4,0,0,0,0,11,0,4,0,0,3,0,0,16,37,69,61,33,78,17,8,312,18,33,13,14,18,0,0,97,0,0,0,0,0,0,0,0,59,98,75,49,98,25,8,406
POA4565,24,51,47,34,44,10,0,211,8,17,12,10,8,0,0,52,5,3,0,4,0,0,0,15,41,91,92,69,88,29,3,408,0,4,0,0,4,0,0,19,0,5,0,0,0,0,0,9,0,10,0,0,11,0,0,20,40,100,92,78,102,28,3,437,22,29,25,23,31,3,0,126,0,0,0,0,0,0,0,0,62,126,115,97,130,28,3,566
POA4566,13,27,23,13,29,4,0,107,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,23,40,40,24,60,9,0,200,0,0,5,0,0,0,0,5,0,3,3,0,0,0,0,9,0,3,3,0,0,0,0,13,23,45,46,26,62,9,0,210,4,20,5,6,0,4,0,45,3,4,0,0,0,0,0,0,31,67,53,33,65,9,5,258
POA4567,21,42,26,16,31,0,5,139,0,4,11,3,3,0,0,23,0,0,4,0,3,0,0,10,26,59,52,42,67,6,4,268,0,0,5,0,9,0,0,9,3,3,0,0,6,0,0,9,3,3,6,0,8,0,0,17,28,65,60,39,77,6,4,284,15,18,22,18,21,0,0,95,0,0,0,0,0,0,0,0,42,82,80,60,97,8,4,378
POA4568,5,5,4,8,10,0,0,36,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,8,16,14,16,23,3,0,78,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,8,21,17,19,23,3,0,86,14,9,7,7,9,0,0,44,0,0,0,0,0,0,0,4,23,34,19,21,26,3,0,126
POA4569,0,5,10,3,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,5,8,0,0,49,0,4,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,6,12,17,10,10,0,0,55,0,11,5,3,3,0,0,29,0,0,0,0,0,0,0,0,5,23,28,12,12,0,0,84
POA4570,93,194,147,101,121,25,10,686,15,14,8,9,6,0,0,48,8,12,7,4,10,0,0,37,162,315,241,192,246,41,14,1219,17,11,10,12,7,0,0,48,6,15,11,10,6,0,0,54,21,32,18,19,11,0,0,101,187,343,267,212,260,45,14,1321,262,275,206,130,118,10,0,997,7,6,4,7,0,0,0,19,446,625,473,349,375,55,16,2341
POA4571,4,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,3,5,0,0,23,0,3,6,3,4,0,0,18,0,0,0,0,0,0,0,0,5,10,12,8,7,0,0,41
POA4572,7,10,0,3,8,3,0,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,24,10,15,15,6,5,76,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,7,3,0,0,0,6,10,25,15,13,17,6,5,88,3,10,3,0,6,0,0,24,0,0,0,0,0,0,0,0,14,35,14,20,25,6,4,116
POA4573,68,150,115,77,78,16,8,508,13,13,19,11,24,0,0,84,0,3,0,0,0,0,0,7,115,255,228,171,221,29,20,1029,0,10,6,4,0,0,0,15,3,12,7,4,7,0,0,33,0,22,13,8,7,0,0,54,115,271,235,179,228,29,20,1078,63,67,43,32,33,8,3,250,0,0,0,0,0,0,0,8,190,347,284,212,261,41,22,1343
POA4574,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,15,11,7,5,3,0,0,0,25,0,0,0,0,0,0,0,0,11,12,10,5,6,3,3,44
POA4575,35,93,69,44,63,20,9,336,7,27,17,5,11,4,0,80,0,7,3,0,0,0,0,15,71,192,171,107,154,39,24,769,0,8,8,0,0,0,0,22,6,17,8,9,8,0,0,51,7,23,19,11,4,0,0,72,77,217,192,121,167,43,28,838,62,53,38,32,33,10,3,232,6,3,6,8,0,0,0,14,137,274,232,155,200,56,27,1090
POA4580,7,14,11,6,11,0,0,47,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,16,10,7,11,0,0,64,3,0,0,0,0,0,0,5,0,4,5,5,0,0,0,7,4,4,3,3,0,0,0,18,14,20,15,15,11,0,0,83,14,21,18,7,6,0,0,70,0,0,0,0,0,0,0,0,28,39,32,22,22,0,0,148
POA4581,5,7,4,5,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,6,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,5,0,0,27,9,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,11,7,7,5,0,0,39
POA4600,4,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,4,6,3,0,0,0,22,3,7,8,0,3,0,0,23,0,0,0,0,0,0,0,0,6,15,13,5,3,0,0,42
POA4601,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,18,8,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,10,0,7,8,0,0,34
POA4605,7,21,6,7,7,3,0,54,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,3,23,40,24,26,27,5,0,152,0,7,0,0,4,0,0,17,3,4,0,0,0,0,0,9,8,10,4,0,4,0,0,26,27,53,30,28,22,5,0,173,89,123,66,38,18,5,0,334,0,0,0,0,0,0,0,0,116,178,97,65,46,14,0,510
POA4606,0,11,6,4,5,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,20,10,16,9,0,0,60,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,9,6,4,3,0,0,0,0,10,15,18,13,16,9,0,0,68,10,9,6,0,5,0,0,33,0,0,0,0,0,0,0,4,20,28,25,17,14,5,0,108
POA4608,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,22,8,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,8,10,11,0,7,0,0,36
POA4610,38,71,44,32,40,4,0,229,4,10,5,0,3,0,0,21,4,9,5,4,0,0,0,15,55,114,84,66,85,5,0,420,0,5,3,3,0,0,0,13,12,8,5,0,0,0,0,24,11,10,5,6,4,0,0,35,69,127,88,75,88,5,0,456,112,121,52,52,39,3,0,378,0,0,0,0,0,0,0,0,183,245,143,127,131,10,0,836
POA4611,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA4612,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
POA4613,0,9,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,13,6,10,3,0,3,0,0,27,0,0,0,0,0,0,0,0,13,15,4,5,8,0,0,41
POA4614,0,8,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,15,8,7,0,0,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,13,3,19,9,4,0,0,0,35,6,3,0,4,5,0,0,26,0,7,0,0,0,0,0,4,13,25,15,11,8,0,0,70
POA4615,5,21,19,10,11,0,0,64,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,12,30,30,27,23,0,0,124,0,4,5,3,0,0,0,6,5,9,4,0,3,0,0,20,5,9,3,4,5,0,0,26,15,41,37,29,31,0,0,152,33,40,26,28,11,0,0,137,0,8,3,0,0,0,0,9,46,88,61,59,45,0,0,298
POA4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,14
POA4621,3,6,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,3,3,0,0,23,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,7,7,3,3,0,0,26,14,11,9,4,0,0,0,39,0,0,0,0,0,0,0,0,20,20,10,7,6,0,0,64
POA4625,5,4,9,4,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,6,14,0,0,58,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,10,0,0,5,3,0,0,0,15,13,9,18,12,14,0,0,70,18,14,8,0,7,0,0,36,0,0,0,0,0,0,0,0,27,26,25,13,19,0,0,111
POA4626,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,9,7,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,14,9,5,8,0,0,39,3,4,3,6,4,0,0,21,0,0,0,0,0,0,0,0,6,18,17,6,12,0,0,61
POA4627,6,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,3,0,0,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,6,8,10,4,7,0,0,28,7,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,8,10,12,8,11,0,0,48
